SourceRowId;Date;DocumentId;DocumentLineId;ProductId;ProductName;SpendOriginalCurrency;OriginalCurrency;SpendEUR;Quantity;UOM;VendorId;VendorName;VendorCity;VendorCountry;CategoryL1;CategoryL2
75492;44168;DOC2B3E5FC38B6;12;;;1162,387956;EUR;1162,387956;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75493;44168;DOC2B3E5FC38B6;6;;;1225,676067;EUR;1225,676067;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75494;44168;DOC2B3E5FC38B6;8;;;1116,333486;EUR;1116,333486;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75495;44231;DOC2EA1DDF07D3;13;;;1613,295054;EUR;1613,295054;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75496;44231;DOC2EA1DDF07D3;10;;;1093,793649;EUR;1093,793649;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75497;44231;DOC2EA1DDF07D3;2;;;682,595657;EUR;682,595657;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75498;44231;DOC2EA1DDF07D3;16;;;857,782886;EUR;857,782886;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75499;44231;DOC2EA1DDF07D3;12;;;1162,387956;EUR;1162,387956;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75500;44231;DOC2EA1DDF07D3;3;;;858,095556;EUR;858,095556;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75501;44231;DOC2EA1DDF07D3;17;;;832,888826;EUR;832,888826;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75502;44231;DOC2EA1DDF07D3;6;;;1225,676067;EUR;1225,676067;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75503;44231;DOC2EA1DDF07D3;5;;;792,462419;EUR;792,462419;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75504;44171;DOC2BD6B8C4F47;9;;;879,05365;EUR;879,05365;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75505;44171;DOC2565B5CC2A5;16;;;857,782886;EUR;857,782886;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75506;44172;DOC25078380E48;4;;;1201,388955;EUR;1201,388955;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75507;44172;DOC2760E3BF542;17;;;1010,301531;EUR;1010,301531;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75508;44174;DOC2ADE94C6332;2;;;721,844953;EUR;721,844953;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75509;44175;DOC2D10E3FEDB6;3;;;858,095556;EUR;858,095556;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75510;44175;DOC219AE473B82;2;;;721,844953;EUR;721,844953;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75511;44175;DOC2A2165EE062;15;;;569,105599;EUR;569,105599;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75512;44176;DOC245DEA19C82;5;;;792,462419;EUR;792,462419;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75513;44176;DOC21A31B46851;13;;;1613,295054;EUR;1613,295054;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75514;44176;DOC288E189FBD3;10;;;1093,793649;EUR;1093,793649;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75515;44176;DOC250CC143E96;2;;;682,595657;EUR;682,595657;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75516;44176;DOC29F3FAF3D7E;14;;;963,741272;EUR;963,741272;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75517;44177;DOC2F306380E3C;7;;;771,219243;EUR;771,219243;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75518;44177;DOC2D71FCA010F;7;;;771,219243;EUR;771,219243;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75519;44178;DOC25DB6C4ACBA;17;;;1010,301531;EUR;1010,301531;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75520;44178;DOC2E005A97FA0;12;;;1162,387956;EUR;1162,387956;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75521;44178;DOC2E6EC6FB1A3;3;;;858,095556;EUR;858,095556;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75522;44178;DOC21FF90B7800;12;;;1162,387956;EUR;1162,387956;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75523;44178;DOC23F9F24A5D9;6;;;1225,676067;EUR;1225,676067;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75524;44179;DOC21BBBD122C1;4;;;1201,388955;EUR;1201,388955;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75525;44179;DOC2D44E36EE7D;6;;;1225,676067;EUR;1225,676067;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75526;44179;DOC2262F5C61D6;15;;;569,105599;EUR;569,105599;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75527;44180;DOC23DEEFB4AF7;4;;;1201,388955;EUR;1201,388955;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75528;44180;DOC26C5FE05B18;14;;;963,741272;EUR;963,741272;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75529;44180;DOC23BE989D585;11;;;1014,265085;EUR;1014,265085;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75530;44180;DOC2B239156B1B;9;;;879,05365;EUR;879,05365;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75531;44181;DOC2A39B9C9783;10;;;1093,793649;EUR;1093,793649;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75532;44181;DOC2FAA2FE47CD;2;;;131,606532;EUR;131,606532;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75533;44182;DOC2410530A5A0;3;;;858,095556;EUR;858,095556;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75534;44182;DOC2C4EA393295;16;;;857,782886;EUR;857,782886;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75535;44182;DOC276DB3A2B46;8;;;1116,333486;EUR;1116,333486;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75536;44186;DOC2C767CA87B8;2;;;940,061108;EUR;940,061108;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75537;44189;DOC23F8178590A;12;;;1162,387956;EUR;1162,387956;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75538;44189;DOC2ADBC25F2BD;3;;;858,095556;EUR;858,095556;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75539;44189;DOC265CE944461;5;;;792,462419;EUR;792,462419;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75540;44190;DOC2D5A6D9D73E;17;;;832,888826;EUR;832,888826;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75541;44190;DOC29D5F6A477B;15;;;569,105599;EUR;569,105599;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75542;44190;DOC28340A5B6C0;8;;;1116,333486;EUR;1116,333486;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75543;44191;DOC2F1465ACC02;11;;;1014,265085;EUR;1014,265085;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75544;44192;DOC2632EBD9D04;2;;;940,061108;EUR;940,061108;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75545;44193;DOC24793317FC5;18;;;789,648388;EUR;789,648388;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75546;44193;DOC265F1A930FA;5;;;792,462419;EUR;792,462419;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75547;44193;DOC24829058A29;13;;;1613,295054;EUR;1613,295054;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75548;44193;DOC224ECFDC5CC;4;;;1201,388955;EUR;1201,388955;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75549;44194;DOC22CB57ED564;16;;;857,782886;EUR;857,782886;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75550;44194;DOC2F6CB2D4E1B;7;;;771,219243;EUR;771,219243;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75551;44196;DOC23493DEDAA6;2;;;131,606532;EUR;131,606532;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75552;44196;DOC2EA6AE3BE0B;2;;;940,061108;EUR;940,061108;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75553;44196;DOC295617C392B;14;;;963,741272;EUR;963,741272;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75554;44196;DOC201E8BB8CC4;6;;;1225,676067;EUR;1225,676067;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75555;44197;DOC2656D2B979F;4;;;1201,388955;EUR;1201,388955;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75556;44197;DOC28C39E4E093;8;;;1116,333486;EUR;1116,333486;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75557;44197;DOC21C1EB0464D;2;;;682,595657;EUR;682,595657;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75558;44198;DOC2A25AE66630;2;;;682,595657;EUR;682,595657;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75559;44198;DOC21088D6D2E0;13;;;1613,295054;EUR;1613,295054;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75560;44199;DOC235F1239A89;5;;;792,462419;EUR;792,462419;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75561;44200;DOC27B673737E8;7;;;771,219243;EUR;771,219243;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75562;44200;DOC289A81C211D;12;;;1162,387956;EUR;1162,387956;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75563;44200;DOC26337D67F19;3;;;858,095556;EUR;858,095556;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75564;44201;DOC2BB6D8C3D61;2;;;940,061108;EUR;940,061108;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75565;44201;DOC2F9C0E4CA0F;13;;;1613,295054;EUR;1613,295054;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75566;44201;DOC2108949670E;7;;;771,219243;EUR;771,219243;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75567;44202;DOC2472B6F2C0A;10;;;1093,793649;EUR;1093,793649;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75568;44202;DOC2B6042D7916;17;;;832,888826;EUR;832,888826;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75569;44203;DOC260210712F9;8;;;1116,333486;EUR;1116,333486;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75570;44203;DOC228958FD285;3;;;858,095556;EUR;858,095556;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75571;44203;DOC2A134CA6062;14;;;963,741272;EUR;963,741272;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75572;44252;DOC236BB33559B;8;;;1116,333486;EUR;1116,333486;;;52;LeasePlan Corporation N.V.;Amsterdam;NL;Indirect;Fleet
75573;43984;DOC261A3A68A8D;2;;;14078,43855;EUR;14078,43855;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75574;43985;DOC259F62E371D;2;;;14078,43855;EUR;14078,43855;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75575;43986;DOC25DE4D6C851;2;;;14078,43855;EUR;14078,43855;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75576;43990;DOC2585C6F584B;2;;;14078,43855;EUR;14078,43855;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75577;43993;DOC26882355CF8;2;;;14078,43855;EUR;14078,43855;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75578;44001;DOC2D49FA4A5B3;2;;;4692,81285;EUR;4692,81285;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75579;44013;DOC2C66033FF42;2;;;4692,81285;EUR;4692,81285;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75580;44015;DOC23EB0B5114C;2;;;1971,92944;EUR;1971,92944;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75581;44020;DOC21D3446B85E;2;;;4692,81285;EUR;4692,81285;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75582;44022;DOC21C51639DEB;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75583;44023;DOC2422AAB327A;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75584;44024;DOC2E040AAC9DD;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75585;44025;DOC2B5480F8D77;2;;;1971,92944;EUR;1971,92944;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75586;44026;DOC25C248C4B1B;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75587;44026;DOC201F601E18A;2;;;4692,81285;EUR;4692,81285;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75588;44026;DOC21158C97E58;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75589;44026;DOC2ABBC56EE02;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75590;44026;DOC2696499C992;2;;;1971,92944;EUR;1971,92944;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75591;44027;DOC2C3606DED43;2;;;4692,81285;EUR;4692,81285;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75592;44028;DOC215FC756A3C;2;;;1971,92944;EUR;1971,92944;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75593;44028;DOC222F272D791;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75594;44029;DOC28B4D0B4D28;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75595;44030;DOC2AC414CF09C;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75596;44030;DOC2874DD89C26;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75597;44033;DOC2826F979BAE;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75598;44034;DOC23C2B48FBC6;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75599;44219;DOC225CEF0170C;2;;;3593,08297;EUR;3593,08297;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75600;44220;DOC24903CAAA6D;2;;;2110,343718;EUR;2110,343718;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75601;44048;DOC2250856A319;2;;;3128,5419;EUR;3128,5419;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75602;44051;DOC2ABA1F61EF7;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75603;44052;DOC2E99C30ED7D;2;;;3128,5419;EUR;3128,5419;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75604;44053;DOC27175D1ACA9;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75605;44055;DOC22FCDB0C1B9;2;;;3128,5419;EUR;3128,5419;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75606;44057;DOC24D830ED8B4;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75607;44060;DOC2EF49B304F1;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75608;44063;DOC2DB40B1274C;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75609;44065;DOC2ACDCDC59E7;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75610;44065;DOC284BE559F0F;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75611;44066;DOC2E2A728BDB2;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75612;44068;DOC2D218885779;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75613;44068;DOC2F01CC7B84C;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75614;44069;DOC29B19108FED;2;;;3128,5419;EUR;3128,5419;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75615;44069;DOC2D8E736A9AE;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75616;44070;DOC284354DE3AD;2;;;3128,5419;EUR;3128,5419;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75617;44072;DOC2BFFD2BD229;2;;;5100,47134;EUR;5100,47134;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75618;44072;DOC27C484721D8;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75619;44074;DOC23721028019;2;;;3128,5419;EUR;3128,5419;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75620;44074;DOC2B36A55C2A8;2;;;3128,5419;EUR;3128,5419;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75621;44075;DOC2DB3429C630;2;;;3128,5419;EUR;3128,5419;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75622;44075;DOC21DF27A9030;2;;;1469,46665;EUR;1469,46665;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75623;44076;DOC2D6044738B8;2;;;1469,46665;EUR;1469,46665;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75624;44076;DOC2E43C49698D;2;;;1469,46665;EUR;1469,46665;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75625;44077;DOC2E014BC9B4F;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75626;44077;DOC20AACE4FEED;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75627;44080;DOC234CCEA835A;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75628;44081;DOC264293C47BC;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75629;44081;DOC23808CE1FA1;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75630;44082;DOC21D417164A2;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75631;44082;DOC24C04C86CFA;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75632;44083;DOC26B1BC22C72;2;;;5100,47134;EUR;5100,47134;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75633;44083;DOC297391BAA83;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75634;44084;DOC220ED696C54;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75635;44084;DOC23AB22D12A6;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75636;44084;DOC28E6E1FBEB3;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75637;44085;DOC2D7D3611690;2;;;5100,47134;EUR;5100,47134;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75638;44086;DOC2184E0D8C03;2;;;1469,46665;EUR;1469,46665;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75639;44086;DOC2178330E4A2;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75640;44087;DOC24AA8611F2E;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75641;44087;DOC2C324E88E4F;2;;;8229,01324;EUR;8229,01324;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75642;44088;DOC234BE593529;2;;;8229,01324;EUR;8229,01324;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75643;44089;DOC27CEA8BA634;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75644;44089;DOC2D09CA56888;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75645;44090;DOC20E3053B236;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75646;44090;DOC27D46E24B29;2;;;14078,43855;EUR;14078,43855;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75647;44090;DOC21DF649456C;2;;;5100,47134;EUR;5100,47134;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75648;44090;DOC26CBB5D10AB;2;;;14078,43855;EUR;14078,43855;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75649;44091;DOC29BD4A20DF4;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75650;44092;DOC2BE7CE216F6;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75651;44092;DOC2670ECA42F1;2;;;14078,43855;EUR;14078,43855;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75652;44092;DOC24DEDB88312;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75653;44095;DOC2D47AFB20CC;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75654;44096;DOC21471F3BAF4;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75655;44096;DOC2ED7CB34760;2;;;14078,43855;EUR;14078,43855;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75656;44097;DOC29CD4BDD3AA;2;;;8229,01324;EUR;8229,01324;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75657;44097;DOC2DA9DFEFFCF;2;;;5100,47134;EUR;5100,47134;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75658;44097;DOC23550BB516E;2;;;8229,01324;EUR;8229,01324;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75659;44098;DOC22AC18EEF0C;2;;;1469,46665;EUR;1469,46665;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75660;44099;DOC2F804C84465;2;;;14078,43855;EUR;14078,43855;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75661;44100;DOC2098EE1A88C;2;;;2152,05761;EUR;2152,05761;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75662;44102;DOC233DF34469F;2;;;6257,0838;EUR;6257,0838;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75663;44102;DOC200E506769A;2;;;6257,0838;EUR;6257,0838;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75664;44104;DOC2C7D2D13D85;2;;;6257,0838;EUR;6257,0838;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
75665;44104;DOC2DE624CC9B5;2;;;1564,27095;EUR;1564,27095;;;9;GETRA Logistics Austria GmbH & Co. KG;Salzburg;AT;Indirect;Fleet
